order_id,order_date,product_category,platform,city,customer_age,is_premium_member,unit_price,quantity,discount_pct,shipping_cost,gmv,order_status,review_score,days_to_deliver
ORD101405,2023-12-23,Books,iOS App,Kanpur,36,0,519.5,1,5,49,542.52,Delivered,4.0,8.0
ORD101406,2023-12-24,Food,Android App,Nagpur,30,0,408.81,2,30,99,671.33,Delivered,4.0,2.0
ORD101407,2023-12-24,Automotive,Tablet,Indore,19,0,6422.53,3,0,99,19366.59,Delivered,3.0,3.0
ORD101408,2023-12-25,Home & Kitchen,Android App,Bhopal,33,1,3153.4,4,0,0,12613.6,Delivered,4.0,14.0
ORD101409,2023-12-25,Food,iOS App,Hyderabad,33,1,200.42,2,5,0,380.8,Delivered,2.0,13.0
ORD101410,2023-12-25,Books,iOS App,Lucknow,56,0,404.37,4,0,99,1716.48,Returned,1.0,7.0
ORD101411,2023-12-26,Fashion,Android App,Mumbai,54,0,2171.43,4,20,0,6948.58,Delivered,,5.0
ORD101412,2023-12-26,Automotive,Tablet,Kolkata,23,0,3407.7,5,0,149,17187.5,Cancelled,2.0,
ORD101413,2023-12-27,Toys,Android App,Indore,42,1,576.17,1,20,99,559.94,Shipped,2.0,6.0
ORD101414,2023-12-27,Home & Kitchen,Tablet,Surat,60,0,4493.61,3,10,0,12132.75,Processing,5.0,3.0
ORD101415,2023-12-27,Food,Android App,Nagpur,40,0,340.61,4,0,99,1461.44,Shipped,,4.0
ORD101416,2023-12-28,Food,iOS App,Bhopal,62,0,468.57,3,5,0,1335.42,Returned,5.0,9.0
ORD101417,2023-12-28,Food,iOS App,Kanpur,22,0,135.89,2,5,0,258.19,Delivered,3.0,14.0
ORD101418,2023-12-29,Food,iOS App,Lucknow,33,1,454.44,3,5,149,1444.15,Delivered,5.0,10.0
ORD101419,2023-12-29,Home & Kitchen,Web,Pune,61,0,4764.7,3,0,99,14393.1,Delivered,5.0,9.0
ORD101420,2023-12-29,Health,Android App,Ahmedabad,51,0,1496.95,3,10,49,4090.77,Delivered,5.0,11.0
ORD101421,2023-12-30,Electronics,Web,Delhi,31,1,16020.01,5,15,99,68184.04,Delivered,3.0,1.0
ORD101422,2023-12-30,Toys,Tablet,Jaipur,59,0,672.69,3,5,0,1917.17,Delivered,4.0,9.0
ORD101423,2023-12-31,Books,Tablet,Bhopal,35,1,182.55,2,10,99,427.59,Returned,4.0,3.0
ORD101424,2023-12-31,Food,iOS App,Bangalore,55,1,420.28,1,20,149,485.22,Delivered,5.0,6.0
ORD101425,2023-12-31,Food,Android App,Ahmedabad,33,1,185.58,1,5,99,275.3,Cancelled,4.0,
ORD101426,2024-01-01,Home & Kitchen,Web,Indore,33,1,2517.58,3,5,49,7224.1,Delivered,4.0,11.0
ORD101427,2024-01-01,Home & Kitchen,Android App,Pune,33,1,2744.53,2,0,49,5538.06,Delivered,5.0,3.0
ORD101428,2024-01-02,Fashion,Tablet,Jaipur,35,0,2165.41,1,0,149,2314.41,Delivered,5.0,14.0
ORD101429,2024-01-02,Health,Android App,Kanpur,46,1,838.67,2,0,0,1677.34,Returned,,9.0
ORD101430,2024-01-02,Books,Tablet,Kanpur,56,0,398.48,2,5,149,906.11,Delivered,5.0,5.0
ORD101431,2024-01-03,Food,Web,Lucknow,47,1,405.25,3,15,49,1082.39,Delivered,3.0,5.0
ORD101432,2024-01-03,Automotive,Tablet,Mumbai,19,0,9192.03,1,0,0,9192.03,Cancelled,5.0,
ORD101433,2024-01-04,Books,iOS App,Mumbai,46,1,590.37,5,15,0,2509.07,Delivered,4.0,5.0
ORD101434,2024-01-04,Health,Web,Kanpur,38,0,1172.81,5,0,49,5913.05,Cancelled,2.0,
ORD101435,2024-01-04,Toys,Android App,Bhopal,21,0,352.29,5,0,0,1761.45,Delivered,4.0,12.0
ORD101436,2024-01-05,Food,Android App,Hyderabad,33,1,184.19,1,0,49,233.19,Delivered,5.0,12.0
ORD101437,2024-01-05,Food,Web,Jaipur,63,0,220.1,4,5,149,985.38,Delivered,3.0,8.0
ORD101438,2024-01-06,Books,iOS App,Delhi,34,0,392.23,1,0,0,392.23,Delivered,4.0,14.0
ORD101439,2024-01-06,Home & Kitchen,Tablet,Bangalore,51,1,3129.85,4,0,99,12618.4,Shipped,3.0,2.0
ORD101440,2024-01-07,Toys,Web,Ahmedabad,27,0,890.13,4,10,49,3253.47,Delivered,5.0,13.0
ORD101441,2024-01-07,Home & Kitchen,Web,Mumbai,59,0,3354.12,2,5,99,6471.83,Delivered,5.0,6.0
ORD101442,2024-01-07,Electronics,Tablet,Jaipur,56,0,23836.5,3,5,49,67983.02,Delivered,4.0,11.0
ORD101443,2024-01-08,Home & Kitchen,Android App,Jaipur,25,1,1735.04,5,0,149,8824.2,Delivered,4.0,13.0
ORD101444,2024-01-08,Home & Kitchen,iOS App,Delhi,50,0,5976.28,1,0,49,6025.28,Delivered,5.0,2.0
ORD101445,2024-01-09,Health,iOS App,Jaipur,61,0,1588.13,3,0,49,4813.39,Delivered,4.0,12.0
ORD101446,2024-01-09,Toys,Tablet,Kolkata,60,1,701.72,2,0,0,1403.44,Delivered,4.0,14.0
ORD101447,2024-01-09,Electronics,Tablet,Delhi,51,1,16428.05,1,5,49,15655.65,Delivered,5.0,11.0
ORD101448,2024-01-10,Fashion,Web,Chennai,52,1,2334.67,4,5,0,8871.75,Delivered,5.0,3.0
ORD101449,2024-01-10,Electronics,Tablet,Jaipur,41,0,28555.6,5,25,49,107132.5,Delivered,5.0,12.0
ORD101450,2024-01-11,Food,iOS App,Nagpur,25,1,272.44,3,20,49,702.86,Cancelled,2.0,
ORD101451,2024-01-11,Home & Kitchen,iOS App,Kolkata,19,1,1768.27,3,0,99,5403.81,Processing,5.0,2.0
ORD101452,2024-01-11,Health,iOS App,Surat,31,1,1783.75,3,0,49,5400.25,Shipped,4.0,10.0
ORD101453,2024-01-12,Health,iOS App,Kolkata,29,0,1332.57,1,20,99,1165.06,Shipped,,2.0
ORD101454,2024-01-12,Home & Kitchen,Android App,Nagpur,60,1,4618.51,2,0,0,9237.02,Delivered,4.0,8.0
ORD101455,2024-01-13,Automotive,Tablet,Bhopal,57,1,4559.47,4,5,99,17424.99,Cancelled,4.0,
ORD101456,2024-01-13,Fashion,Web,Kolkata,33,1,2073.67,3,10,149,5747.91,Delivered,3.0,11.0
ORD101457,2024-01-13,Health,Android App,Hyderabad,35,1,1202.6,2,5,49,2333.94,Delivered,4.0,2.0
ORD101458,2024-01-14,Books,Web,Jaipur,52,0,421.88,1,0,0,421.88,Shipped,4.0,10.0
ORD101459,2024-01-14,Automotive,Web,Indore,49,1,8059.01,1,0,99,8158.01,Processing,5.0,12.0
ORD101460,2024-01-15,Electronics,iOS App,Jaipur,59,0,15867.74,3,0,0,47603.22,Delivered,5.0,2.0
ORD101461,2024-01-15,Food,Tablet,Pune,52,0,286.03,2,0,49,621.06,Processing,4.0,1.0
ORD101462,2024-01-15,Automotive,iOS App,Kanpur,50,0,7392.45,4,0,0,29569.8,Delivered,5.0,13.0
ORD101463,2024-01-16,Toys,iOS App,Bangalore,54,0,1021.57,3,10,49,2807.24,Delivered,5.0,7.0
ORD101464,2024-01-16,Books,Tablet,Hyderabad,60,0,684.87,1,5,149,799.63,Cancelled,,
ORD101465,2024-01-17,Toys,iOS App,Bangalore,35,0,940.99,2,0,0,1881.98,Delivered,4.0,4.0
ORD101466,2024-01-17,Electronics,Tablet,Indore,29,1,14722.17,1,0,49,14771.17,Processing,4.0,7.0
ORD101467,2024-01-17,Fashion,Tablet,Bhopal,60,1,1117.39,1,30,0,782.17,Shipped,,12.0
ORD101468,2024-01-18,Toys,Android App,Bhopal,25,0,910.72,4,0,0,3642.88,Delivered,5.0,12.0
ORD101469,2024-01-18,Books,Tablet,Mumbai,31,0,237.77,2,0,99,574.54,Processing,4.0,12.0
ORD101470,2024-01-19,Home & Kitchen,Tablet,Indore,24,0,4146.45,5,10,99,18758.03,Delivered,4.0,5.0
ORD101471,2024-01-19,Home & Kitchen,Web,Chennai,57,1,3256.15,2,0,149,6661.3,Shipped,3.0,11.0
ORD101472,2024-01-20,Health,Web,Bhopal,61,0,925.2,2,0,0,1850.4,Shipped,4.0,7.0
ORD101473,2024-01-20,Health,iOS App,Pune,37,0,709.84,3,0,0,2129.52,Shipped,4.0,6.0
ORD101474,2024-01-20,Toys,Android App,Hyderabad,22,0,870.18,2,30,49,1267.25,Cancelled,5.0,
ORD101475,2024-01-21,Food,iOS App,Surat,29,0,139.11,3,10,49,424.6,Delivered,4.0,13.0
ORD101476,2024-01-21,Automotive,Android App,Kanpur,45,1,7053.88,1,5,99,6800.19,Delivered,4.0,3.0
ORD101477,2024-01-22,Home & Kitchen,Tablet,Pune,34,1,2784.97,1,20,99,2326.98,Delivered,2.0,13.0
ORD101478,2024-01-22,Electronics,Web,Nagpur,53,0,27864.08,5,10,149,125537.36,Delivered,1.0,13.0
ORD101479,2024-01-22,Electronics,Tablet,Mumbai,55,0,19343.14,2,0,0,38686.28,Delivered,4.0,10.0
ORD101480,2024-01-23,Health,iOS App,Indore,38,0,1503.79,1,5,149,1577.6,Delivered,3.0,1.0
ORD101481,2024-01-23,Automotive,Tablet,Ahmedabad,46,1,8883.92,2,5,149,17028.45,Delivered,5.0,9.0
ORD101482,2024-01-24,Home & Kitchen,Android App,Jaipur,20,1,5455.42,3,0,0,16366.26,Processing,4.0,2.0
ORD101483,2024-01-24,Food,Web,Indore,24,1,451.49,3,15,49,1200.3,Delivered,4.0,5.0
ORD101484,2024-01-24,Books,Tablet,Mumbai,33,1,293.37,4,0,99,1272.48,Processing,4.0,2.0
ORD101485,2024-01-25,Automotive,Web,Indore,23,0,4774.87,5,0,49,23923.35,Delivered,5.0,11.0
ORD101486,2024-01-25,Home & Kitchen,iOS App,Chennai,18,0,4685.72,2,0,0,9371.44,Cancelled,3.0,
ORD101487,2024-01-26,Electronics,Android App,Bhopal,50,1,19596.41,2,0,49,39241.82,Shipped,5.0,14.0
ORD101488,2024-01-26,Health,Tablet,Lucknow,19,0,1272.6,1,30,49,939.82,Delivered,3.0,10.0
ORD101489,2024-01-26,Health,Web,Pune,29,0,1364.93,1,5,149,1445.68,Delivered,4.0,5.0
ORD101490,2024-01-27,Books,Android App,Mumbai,51,1,234.98,1,0,99,333.98,Returned,4.0,11.0
ORD101491,2024-01-27,Books,Web,Delhi,27,0,263.36,1,10,149,386.02,Cancelled,5.0,
ORD101492,2024-01-28,Toys,iOS App,Delhi,28,0,1019.73,3,15,49,2649.31,Delivered,5.0,4.0
ORD101493,2024-01-28,Toys,iOS App,Delhi,53,0,1006.64,4,5,99,3924.23,Processing,5.0,4.0
ORD101494,2024-01-28,Electronics,iOS App,Surat,19,0,25892.21,5,5,0,122988.0,Cancelled,4.0,
ORD101495,2024-01-29,Toys,Android App,Indore,33,0,1078.47,2,15,49,1882.4,Delivered,3.0,14.0
ORD101496,2024-01-29,Home & Kitchen,Android App,Kanpur,43,0,2434.54,2,0,149,5018.08,Delivered,5.0,12.0
ORD101497,2024-01-30,Automotive,Android App,Kanpur,21,0,3025.54,4,10,99,10990.94,Shipped,4.0,8.0
ORD101498,2024-01-30,Books,Web,Bhopal,48,1,380.29,4,10,99,1468.04,Delivered,5.0,1.0
ORD101499,2024-01-31,Electronics,Tablet,Surat,37,0,15853.63,4,20,0,50731.62,Shipped,4.0,14.0
